,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
1168,Julián Araujo Zúñiga,DEF,Bournemouth,1.0,0,0,4,0,0.9,592,0.0,0.0,0.0,1.56,12,1,0,0.8,7.4,2024-08-25T13:00:00Z,85,15,0,0,0,0,2,0,19567,1,1,1,0.0,2,-738,1282,2020,45,True,0,2
1169,Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,5.0,0,1,28,1,10.8,436,0.11,0.11,0.0,0.14,18,0,0,2.4,9.0,2024-08-24T14:00:00Z,90,17,0,0,0,0,2,0,47827,1,1,0,4.0,7,-1154,2005,3159,45,False,0,2
1170,James Tarkowski,DEF,Everton,0.0,0,0,-7,0,10.6,236,0.19,0.42,0.23,2.43,19,4,0,4.2,8.2,2024-08-24T14:00:00Z,90,18,0,0,0,0,2,0,169697,1,0,4,23.0,0,-41319,1954,43273,50,False,0,2
1171,Joël Veltman,DEF,Brighton,5.0,0,0,16,0,25.9,145,0.45,0.45,0.0,1.43,13,1,0,4.5,16.6,2024-08-24T11:30:00Z,90,14,0,0,0,0,2,0,211869,1,1,2,2.0,2,99118,111524,12406,45,True,0,2
1172,Jaidon Anthony,MID,Bournemouth,-0.5,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,15,0,0,0,0,2,0,45639,0,1,1,0.0,0,-1307,3692,4999,45,True,0,2
1173,Kamaldeen Sulemana,MID,Southampton,-0.1,0,0,0,0,0.0,462,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,16,0,0,0,0,2,0,423,0,1,0,0.0,0,-180,11,191,50,True,0,2
1174,Timo Werner,MID,Spurs,0.5,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,8,0,0,0,0,2,0,25989,0,0,4,0.0,0,-3910,1105,5015,65,True,0,2
1175,Tyrone Mings,DEF,Aston Villa,0.0,0,0,0,0,0.0,49,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,1,0,0,0,0,2,0,6091,0,2,0,0.0,0,-1967,65,2032,45,True,0,2
1176,Matz Sels,GK,Nott'm Forest,5.0,0,0,21,1,0.0,443,0.0,0.0,0.0,0.14,18,0,0,0.5,5.0,2024-08-24T14:00:00Z,90,17,0,0,0,0,2,1,118001,1,1,0,0.0,6,6904,14750,7846,45,False,0,2
1177,Ryan Yates,MID,Nott'm Forest,4.5,0,0,8,0,10.7,449,0.0,0.02,0.02,0.0,18,0,0,1.7,5.0,2024-08-24T14:00:00Z,24,17,0,0,0,0,2,0,35817,0,1,0,1.0,1,16735,21017,4282,50,False,0,2
1178,Amad Diallo,MID,Man Utd,4.5,0,0,19,0,18.4,364,0.11,0.44,0.33,1.5,13,1,1,7.6,34.8,2024-08-24T11:30:00Z,89,5,0,0,0,0,2,0,322984,1,1,2,23.0,6,-9108,28221,37329,50,False,1,2
1179,Sam Szmodics,MID,Ipswich,2.0,0,0,21,0,0.3,611,0.0,0.29,0.29,3.2,17,3,1,4.2,34.6,2024-08-24T14:00:00Z,71,13,0,0,0,0,2,0,14925,1,1,4,7.0,6,723,2851,2128,60,False,1,2
1180,Malo Gusto,DEF,Chelsea,0.5,0,0,6,0,16.4,171,0.03,0.03,0.0,1.92,20,2,0,3.5,16.4,2024-08-25T13:00:00Z,90,20,0,0,0,0,2,0,316102,1,6,2,2.0,0,11682,34210,22528,50,False,1,2
1181,Hwang Ui-jo,FWD,Nott'm Forest,0.5,0,0,0,0,0.0,446,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,17,0,0,0,0,2,0,161281,0,1,0,0.0,0,6746,22827,16081,45,False,0,2
1182,Jakub Stolarczyk,GK,Leicester,0.0,0,0,0,0,0.0,304,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,9,0,0,0,0,2,0,4488,0,1,2,0.0,0,-45,265,310,40,False,0,2
1183,Lloyd Kelly,DEF,Newcastle,2.0,0,0,6,0,1.3,404,0.01,0.01,0.0,1.81,12,1,0,1.1,10.0,2024-08-25T13:00:00Z,68,3,0,0,0,0,2,0,13293,1,1,1,0.0,2,-1302,272,1574,45,False,0,2
1184,Mateus Gonçalo Espanha Fernandes,MID,Southampton,1.1,0,0,4,0,3.8,623,0.01,0.01,0.0,0.19,18,0,0,0.9,1.4,2024-08-24T14:00:00Z,14,16,0,0,0,0,2,0,199,0,1,0,4.0,1,90,93,3,50,True,0,2
1185,Valentín Barco,DEF,Brighton,0.0,0,0,0,0,0.0,116,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,14,0,0,0,0,2,0,1927993,0,1,2,0.0,0,-257283,34238,291521,40,True,0,2
1186,Dean Huijsen,DEF,Bournemouth,0.5,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,15,0,0,0,0,2,0,12187,0,1,1,0.0,0,240,1087,847,45,True,0,2
1187,Max Aarons,DEF,Bournemouth,-0.5,0,0,0,0,0.0,59,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,15,0,0,0,0,2,0,23692,0,1,1,0.0,0,-2370,1325,3695,45,True,0,2
1188,Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,334,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,4,0,0,0,0,2,0,16101,0,0,2,0.0,0,-2553,828,3381,40,True,0,2
1189,Michail Antonio,FWD,West Ham,2.0,0,0,-2,1,4.0,512,0.01,0.57,0.56,0.79,14,0,0,1.4,0.0,2024-08-24T14:00:00Z,61,7,0,0,0,0,2,0,145902,1,2,0,14.0,2,-1232,18638,19870,55,False,0,2
1190,Ibrahim Osman,MID,Brighton,0.0,0,0,0,0,0.0,127,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,14,0,0,0,0,2,0,830,0,1,2,0.0,0,-665,0,665,50,True,0,2
1191,Lewis Miley,MID,Newcastle,0.0,0,0,0,0,0.0,411,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,3,0,0,0,0,2,0,216,0,1,1,0.0,0,-39,20,59,50,False,0,2
1192,Nathan Wood-Gordon,DEF,Southampton,-0.5,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,16,0,0,0,0,2,0,122200,0,1,0,0.0,0,1386,9930,8544,40,True,0,2
1193,Rodrigo Muniz Carvalho,FWD,Fulham,2.5,0,0,8,0,20.8,251,0.01,0.59,0.58,0.46,15,1,0,10.0,7.6,2024-08-24T14:00:00Z,79,11,0,0,0,0,2,0,948530,1,1,2,72.0,2,294554,344688,50134,61,True,0,2
1194,Benjamin White,DEF,Arsenal,7.0,0,0,23,1,6.8,24,0.02,0.02,0.0,1.28,11,0,0,2.0,9.2,2024-08-24T16:30:00Z,90,2,0,0,0,0,2,0,962999,1,2,0,4.0,6,-34627,19032,53659,65,False,0,2
1195,Cameron Burgess,DEF,Ipswich,-1.5,0,0,0,0,0.0,263,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,13,0,0,0,0,2,0,32534,0,1,4,0.0,0,-2303,1161,3464,40,False,0,2
1196,Abdul Fatawu,MID,Leicester,4.5,0,0,11,0,4.8,570,0.0,0.06,0.06,1.78,15,2,0,3.8,13.4,2024-08-24T14:00:00Z,90,9,0,0,0,0,2,0,75093,1,1,2,20.0,2,28207,33719,5512,55,False,0,2
1197,Dominik Szoboszlai,MID,Liverpool,5.0,0,0,9,1,31.4,336,0.41,0.47,0.06,0.36,16,0,0,6.0,15.6,2024-08-25T15:30:00Z,90,4,0,0,0,0,2,0,262538,1,0,2,13.0,2,41020,61722,20702,65,True,1,2
1198,Tim Iroegbunam,MID,Everton,2.0,0,0,2,0,0.8,226,0.01,0.01,0.0,2.43,19,4,0,0.5,0.0,2024-08-24T14:00:00Z,90,18,0,0,0,0,2,0,33039,1,0,4,4.0,2,9665,14015,4350,45,False,0,2
1199,Neco Williams,DEF,Nott'm Forest,4.0,0,0,25,1,6.3,437,0.02,0.3,0.28,0.14,18,0,0,5.2,19.6,2024-08-24T14:00:00Z,90,17,0,0,0,0,2,0,48362,1,1,0,26.0,6,-570,3034,3604,45,False,0,2
1200,Roméo Lavia,MID,Chelsea,1.0,0,0,0,0,0.0,174,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,20,0,0,0,0,2,0,165554,0,6,2,0.0,0,50143,66189,16046,45,False,0,2
1201,Leon Bailey,MID,Aston Villa,0.5,0,0,10,0,14.5,28,0.02,0.06,0.04,0.87,11,2,0,4.6,14.6,2024-08-24T16:30:00Z,90,1,0,0,0,0,2,0,310648,1,2,0,17.0,2,-37766,15599,53365,65,True,0,2
1202,Niclas Füllkrug,FWD,West Ham,1.0,0,0,-1,0,0.3,589,0.0,0.25,0.25,0.56,14,0,0,2.5,1.2,2024-08-24T14:00:00Z,27,7,0,0,0,0,2,0,361419,0,2,0,23.0,1,-43540,27400,70940,70,False,0,2
1203,Harvey Barnes,MID,Newcastle,3.5,1,1,21,0,30.3,392,0.31,0.48,0.17,1.07,12,0,0,6.2,21.6,2024-08-25T13:00:00Z,32,3,0,0,0,0,2,0,39809,0,1,1,10.0,5,-7501,1528,9029,65,False,0,2
1204,Brennan Johnson,MID,Spurs,2.5,0,0,3,1,2.4,491,0.03,0.21,0.18,1.0,19,0,0,1.7,0.6,2024-08-24T14:00:00Z,90,8,0,0,0,0,2,0,65871,1,0,4,14.0,3,-3718,5485,9203,65,True,0,2
1205,Andrew Moran,MID,Brighton,0.0,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,14,0,0,0,0,2,0,653,0,1,2,0.0,0,-132,24,156,50,True,0,2
1206,Harry Maguire,DEF,Man Utd,3.5,0,0,12,0,12.0,377,0.0,0.04,0.04,1.5,13,1,0,3.1,15.4,2024-08-24T11:30:00Z,78,5,0,0,0,0,2,0,72691,1,1,2,4.0,2,7302,11444,4142,50,False,0,2
1207,Mark Travers,GK,Bournemouth,-0.5,0,0,0,0,0.0,84,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,15,0,0,0,0,2,0,15135,0,1,1,0.0,0,-1517,189,1706,45,True,0,2
1208,Will Smallbone,MID,Southampton,1.5,0,0,9,0,7.8,471,0.01,0.01,0.0,2.45,18,1,0,0.7,0.0,2024-08-24T14:00:00Z,83,16,0,0,0,0,2,0,5840,1,1,0,0.0,2,32,579,547,50,True,0,2
1209,Mykhailo Mudryk,MID,Chelsea,0.5,0,0,1,0,1.1,179,0.01,0.01,0.0,1.75,20,2,0,0.0,0.0,2024-08-25T13:00:00Z,45,20,0,0,0,0,2,0,31317,1,6,2,0.0,1,-5096,1351,6447,65,False,0,2
1210,Hamed Traorè,MID,Bournemouth,-0.5,0,0,0,0,0.0,67,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,15,0,0,0,0,2,0,19609,0,1,1,0.0,0,-592,1680,2272,45,True,0,2
1211,Stefan Ortega Moreno,GK,Man City,1.5,0,0,0,0,0.0,358,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,10,0,0,0,0,2,0,73048,0,1,4,0.0,0,-10953,476,11429,55,True,0,2
1212,Renato Palma Veiga,MID,Chelsea,1.0,0,0,4,0,0.4,184,0.0,0.0,0.0,0.12,20,0,0,0.4,3.4,2024-08-25T13:00:00Z,7,20,0,0,0,0,2,0,11457,0,6,2,0.0,1,1167,2453,1286,45,False,0,2
1213,Eberechi Eze,MID,Crystal Palace,2.0,0,0,14,0,56.2,199,0.17,0.62,0.45,1.39,14,2,0,10.9,16.8,2024-08-24T14:00:00Z,90,19,0,0,0,0,2,0,3069358,1,2,0,36.0,2,-86986,117964,204950,70,True,0,2
1214,Samuel Iling-Junior,MID,Aston Villa,-1.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,1,0,0,0,0,2,0,6881,0,2,0,0.0,0,-1460,179,1639,55,True,0,2
1215,Boubacar Kamara,MID,Aston Villa,0.0,0,0,0,0,0.0,42,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,1,0,0,0,0,2,0,331,0,2,0,0.0,0,-38,23,61,50,True,0,2
1216,Ali Al-Hamadi,FWD,Ipswich,-1.0,0,0,-2,0,0.0,260,0.0,0.0,0.0,0.04,17,1,0,0.0,0.0,2024-08-24T14:00:00Z,7,13,0,0,0,0,2,0,37937,0,1,4,0.0,0,-865,4845,5710,50,False,1,2
1217,Willy Boly,DEF,Nott'm Forest,2.0,0,0,3,0,0.1,425,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,1,17,0,0,0,0,2,0,26683,0,1,0,0.0,1,814,2978,2164,45,False,0,2
1218,Carlos Alcaraz Durán,MID,Southampton,0.0,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,16,0,0,0,0,2,0,10045,0,1,0,0.0,0,-822,587,1409,50,True,0,2
1219,Victor Lindelöf,DEF,Man Utd,0.0,0,0,0,0,0.0,376,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,5,0,0,0,0,2,0,15721,0,1,2,0.0,0,-4322,219,4541,45,False,0,2
1220,Ross Barkley,MID,Aston Villa,-0.5,0,0,2,0,1.6,29,0.01,0.03,0.02,0.38,11,1,0,0.2,0.0,2024-08-24T16:30:00Z,14,1,0,0,0,0,2,0,69201,0,2,0,1.0,1,-14983,2526,17509,54,True,0,2
1221,James McConnell,MID,Liverpool,0.5,0,0,0,0,0.0,330,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,4,0,0,0,0,2,0,3607,0,0,2,0.0,0,-276,241,517,45,True,0,2
1222,Kobbie Mainoo,MID,Man Utd,2.0,0,0,18,0,1.3,378,0.01,0.01,0.0,2.09,13,2,0,2.0,14.4,2024-08-24T11:30:00Z,90,5,0,0,0,0,2,0,591550,1,1,2,4.0,1,-15046,39563,54609,55,False,1,2
1223,Ramón Sosa,MID,Nott'm Forest,2.5,0,0,0,0,0.0,620,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,17,0,0,0,0,2,0,504,0,1,0,0.0,0,94,113,19,55,False,0,2
1224,Sander Berge,MID,Fulham,2.1,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,11,0,0,0,0,2,0,685,0,1,2,0.0,0,424,466,42,50,True,0,2
1225,Adam Armstrong,FWD,Southampton,1.0,0,0,1,0,2.9,453,0.01,0.03,0.02,2.14,18,1,0,1.4,2.2,2024-08-24T14:00:00Z,70,16,0,0,0,0,2,0,180975,1,1,0,9.0,1,20284,37679,17395,55,True,1,2
1226,Aaron Cresswell,DEF,West Ham,0.5,0,0,3,0,0.0,517,0.0,0.0,0.0,0.03,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,1,7,0,0,0,0,2,0,227554,0,2,0,0.0,1,-6613,10331,16944,40,False,0,2
1227,Emil Krafth,DEF,Newcastle,4.5,0,0,9,0,10.8,405,0.03,0.03,0.0,2.23,12,1,0,2.0,9.0,2024-08-25T13:00:00Z,90,3,0,0,0,0,2,0,16820,1,1,1,0.0,2,3074,3986,912,45,False,0,2
1228,Jakub Kiwior,DEF,Arsenal,1.0,0,0,0,0,0.0,8,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,2,0,0,0,0,2,0,17038,0,2,0,0.0,0,-3242,708,3950,50,False,0,2
1229,Kristoffer Ajer,DEF,Brentford,1.0,0,0,-2,0,11.6,86,0.01,0.01,0.0,2.65,16,2,0,2.5,11.8,2024-08-25T15:30:00Z,90,12,0,0,0,0,2,0,37758,1,0,2,2.0,1,-441,2879,3320,45,False,0,2
1230,Will Hughes,MID,Crystal Palace,0.8,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,19,0,0,0,0,2,0,4497,0,2,0,0.0,0,-285,420,705,50,True,0,2
1231,David Ozoh,MID,Crystal Palace,0.0,0,0,0,0,0.0,212,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,19,0,0,0,0,2,0,305,0,2,0,0.0,0,-110,0,110,45,True,0,2
1232,Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,14,0,0,0,0,2,0,31450,0,1,2,0.0,0,-2643,976,3619,45,True,0,2
1233,Cieran Slicker,GK,Ipswich,-1.5,0,0,0,0,0.0,280,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,13,0,0,0,0,2,0,85579,0,1,4,0.0,0,302,2911,2609,40,False,0,2
1234,Raheem Sterling,MID,Chelsea,0.0,0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,20,0,0,0,0,2,0,142291,0,6,2,0.0,0,-36830,2709,39539,69,False,0,2
1235,Raúl Jiménez,FWD,Fulham,1.5,0,0,2,0,0.3,252,0.0,0.0,0.0,0.15,15,0,0,0.1,0.2,2024-08-24T14:00:00Z,10,11,0,0,0,0,2,0,42883,0,1,2,0.0,1,-5232,4165,9397,55,True,0,2
1236,Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0.0,483,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,8,0,0,0,0,2,0,196,0,0,4,0.0,0,-65,0,65,50,True,0,2
1237,Myles Lewis-Skelly,MID,Arsenal,1.0,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,2,0,0,0,0,2,0,3587,0,2,0,0.0,0,231,742,511,45,False,0,2
1238,Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,493,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,8,0,0,0,0,2,0,9366,0,0,4,0.0,0,-1213,720,1933,50,True,0,2
1239,Tawanda Chirewa,MID,Wolves,0.0,0,0,0,0,0.0,538,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,6,0,0,0,0,2,0,8897,0,6,2,0.0,0,-295,916,1211,45,True,0,2
1240,Cameron Humphreys,MID,Ipswich,0.0,0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,13,0,0,0,0,2,0,5456,0,1,4,0.0,0,-300,651,951,45,False,0,2
1241,Ashley Young,DEF,Everton,0.0,0,0,0,0,0.0,238,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,18,0,0,0,0,2,0,13810,0,0,4,0.0,0,-6644,181,6825,45,False,0,2
1242,James Bree,DEF,Southampton,-0.5,0,0,0,0,0.0,457,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,16,0,0,0,0,2,0,15272,0,1,0,0.0,0,-776,638,1414,40,True,0,2
1243,Alex Scott,MID,Bournemouth,1.3,0,0,4,0,2.4,77,0.01,0.01,0.0,0.26,24,0,0,1.5,12.6,2024-08-31T14:00:00Z,24,8,0,0,0,0,3,0,5140,0,3,2,0.0,1,-574,349,923,50,False,0,3
1244,Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0.0,0,0,0,0,0.0,427,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,20,0,0,0,0,3,0,26693,0,1,1,0.0,0,-3320,1540,4860,44,True,0,3
1245,Tomiyasu Takehiro,DEF,Arsenal,0.0,0,0,0,0,0.0,22,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,5,0,0,0,0,3,0,4687,0,1,1,0.0,0,-1171,86,1257,49,True,0,3
1246,Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,6,0,0,0,0,3,0,448,0,1,1,0.0,0,-87,0,87,45,False,0,3
1247,Ben Brereton Díaz,MID,Southampton,1.2,0,0,7,0,6.7,584,0.03,0.23,0.2,2.78,22,3,0,4.1,0.8,2024-08-31T14:00:00Z,90,4,0,0,0,0,3,0,60838,1,1,3,33.0,2,-12441,3403,15844,55,False,0,3
1248,Pau Torres,DEF,Aston Villa,2.2,0,0,7,0,1.1,52,0.0,0.0,0.0,0.45,26,1,0,1.0,8.8,2024-08-31T14:00:00Z,90,11,0,0,0,0,3,0,181453,1,2,1,0.0,2,36738,57871,21133,45,False,0,3
1249,Joel Ward,DEF,Crystal Palace,0.0,0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,6,0,0,0,0,3,0,12695,0,1,1,0.0,0,-1558,269,1827,45,False,0,3
1250,Will Lankshear,FWD,Spurs,-0.5,0,0,0,0,0.0,609,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,15,0,0,0,0,3,0,77278,0,1,2,0.0,0,28630,41458,12828,45,False,0,3
1251,Hwang Hee-chan,MID,Wolves,1.3,0,0,3,0,10.6,550,0.01,0.01,0.0,0.68,29,0,0,1.7,4.4,2024-08-31T14:00:00Z,30,16,0,0,0,0,3,0,73088,0,1,1,2.0,1,-12372,5169,17541,64,False,0,3
1252,Mikey Moore,MID,Spurs,-0.5,0,0,0,0,0.0,610,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,15,0,0,0,0,3,0,20895,0,1,2,0.0,0,1808,6169,4361,45,False,0,3
1253,Hákon Valdimarsson,GK,Brentford,0.5,0,0,0,0,0.0,109,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,17,0,0,0,0,3,0,419186,0,1,3,0.0,0,16908,39613,22705,40,True,0,3
1254,Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,8,0,0,0,0,3,0,4141,0,3,2,0.0,0,-339,0,339,40,False,0,3
1255,João Victor Gomes da Silva,MID,Wolves,1.0,0,0,-3,0,3.5,553,0.01,0.07,0.06,0.36,29,1,0,0.8,3.4,2024-08-31T14:00:00Z,59,16,0,0,0,0,3,0,12372,1,1,1,1.0,0,-851,956,1807,50,False,1,3
1256,Cole Palmer,MID,Chelsea,8.3,1,2,29,0,62.2,182,0.7,0.81,0.11,0.44,23,1,0,10.7,30.8,2024-09-01T12:30:00Z,90,7,0,0,0,0,3,0,4154208,1,1,1,14.0,6,675715,830573,154858,106,True,1,3
1257,Mitoma Kaoru,MID,Brighton,4.3,0,0,13,0,27.0,136,0.14,0.18,0.04,2.08,21,1,0,4.5,5.8,2024-08-31T11:30:00Z,84,1,0,0,0,0,3,0,672158,1,1,1,12.0,2,175332,291730,116398,66,False,0,3
1258,Boubakary Soumaré,MID,Leicester,-0.2,0,0,0,0,0.0,285,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,2,0,0,0,0,3,0,20154,0,2,1,0.0,0,-1214,2419,3633,45,True,0,3
1259,Chris Wood,FWD,Nott'm Forest,6.3,0,3,31,0,7.3,447,0.01,0.48,0.47,0.74,29,1,1,13.0,41.2,2024-08-31T14:00:00Z,90,20,0,0,0,0,3,0,789654,1,1,1,81.0,9,-19356,112136,131492,61,True,0,3
1260,Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,20,0,0,0,0,3,0,4935,0,1,1,0.0,0,-1550,23,1573,45,True,0,3
1261,Jeffrey Schlupp,MID,Crystal Palace,0.7,0,0,3,0,0.3,214,0.0,0.0,0.0,0.29,23,0,0,0.1,0.4,2024-09-01T12:30:00Z,2,6,0,0,0,0,3,0,9507,0,1,1,0.0,1,-346,2030,2376,49,False,0,3
1262,Milos Kerkez,DEF,Bournemouth,1.3,0,0,3,0,19.6,70,0.06,0.07,0.01,1.71,24,2,0,3.2,8.2,2024-08-31T14:00:00Z,65,8,0,0,0,0,3,0,46129,1,3,2,4.0,1,1897,6136,4239,45,False,0,3
1263,Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,3823,0,1,1,0.0,0,-599,400,999,45,False,0,3
1264,Jason Steele,GK,Brighton,2.0,0,0,0,0,0.0,142,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,243067,0,1,1,0.0,0,83206,131835,48629,45,False,0,3
1265,Arijanet Muric,GK,Ipswich,0.5,0,0,12,0,0.0,568,0.0,0.0,0.0,0.95,25,1,0,2.9,28.6,2024-08-31T14:00:00Z,90,9,0,0,0,0,3,3,35217,1,1,1,0.0,3,-755,3108,3863,44,True,0,3
1266,Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,9795,0,1,1,0.0,0,2377,4408,2031,40,False,0,3
1267,Ibrahim Sangaré,MID,Nott'm Forest,1.3,0,0,4,0,11.8,442,0.01,0.01,0.0,0.62,29,1,0,3.0,14.4,2024-08-31T14:00:00Z,57,20,0,0,0,0,3,0,268272,1,1,1,4.0,0,26785,68764,41979,45,True,1,3
1268,Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,12,0,0,0,0,3,0,10746,0,3,0,0.0,0,-1700,976,2676,45,True,0,3
1269,Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,15,0,0,0,0,3,0,48890,0,1,2,0.0,0,2550,5915,3365,40,False,0,3
1270,Conor Coady,DEF,Leicester,-0.5,0,0,0,0,0.0,288,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,2,0,0,0,0,3,0,21015,0,2,1,0.0,0,-664,1962,2626,40,True,0,3
